Year,Team,With Top 5 Players,Total VORP,Total TS%,Total TRB%,Total AST%,Total BPM,Total WS,Total WS/48,Wins,Losses,Total Games,Win %
2012,TOR,True,0.74,57.74,17.68,26.72,-0.05999999999999996,3.8,0.1242,23,43,66,0.3484848484848485
2012,UTA,True,1.36,59.15999999999999,14.14,24.18,0.9800000000000001,4.659999999999999,0.1464,36,30,66,0.5454545454545454
2012,WAS,True,1.3,62.68,15.0,18.020000000000003,0.74,4.699999999999999,0.128,20,46,66,0.30303030303030304
2013,ATL,True,2.0799999999999996,57.28,14.919999999999998,25.02,2.94,5.840000000000001,0.16240000000000002,44,38,82,0.5365853658536586
2013,BOS,True,2.16,56.48000000000001,13.940000000000001,28.119999999999997,2.4999999999999996,5.459999999999999,0.1428,41,40,81,0.5061728395061729
2013,BRK,True,1.3199999999999998,54.12000000000001,14.98,24.1,1.1400000000000001,4.380000000000001,0.11639999999999999,49,33,82,0.5975609756097561
2013,CHA,True,0.28,52.760000000000005,15.8,24.580000000000002,-1.02,1.78,0.099,21,61,82,0.25609756097560976
2013,CHI,True,1.7399999999999998,53.89999999999999,15.819999999999999,18.72,1.8800000000000001,5.959999999999999,0.1706,45,37,82,0.5487804878048781
2013,CLE,True,0.74,53.620000000000005,15.360000000000003,24.0,0.44000000000000006,2.56,0.10740000000000001,24,58,82,0.2926829268292683
2013,DAL,True,1.64,57.26,13.839999999999998,26.580000000000002,2.22,4.94,0.1664,41,41,82,0.5
2013,DEN,True,1.8399999999999999,58.48,17.240000000000002,26.340000000000003,2.78,5.119999999999999,0.166,57,25,82,0.6951219512195121
2013,DET,True,1.1800000000000002,54.50000000000001,13.86,24.82,0.6,4.4,0.1264,29,53,82,0.35365853658536583
2013,GSW,True,1.14,58.940000000000005,14.0,24.82,1.6600000000000001,3.5200000000000005,0.123,47,35,82,0.573170731707317
2013,HOU,True,1.3800000000000001,59.10000000000001,14.7,23.400000000000002,1.9599999999999997,4.08,0.168,45,37,82,0.5487804878048781
2013,IND,True,2.02,56.26,14.680000000000001,20.36,2.36,5.76,0.15120000000000003,49,32,81,0.6049382716049383
2013,LAC,True,2.48,58.18,15.26,24.7,3.0999999999999996,6.839999999999999,0.1826,56,26,82,0.6829268292682927
2013,LAL,True,2.62,57.00000000000001,16.06,27.2,2.82,6.44,0.148,45,37,82,0.5487804878048781
2013,MEM,True,2.0,56.02,17.040000000000003,21.419999999999998,2.16,5.74,0.1424,56,26,82,0.6829268292682927
2013,MIA,True,3.1399999999999997,59.419999999999995,15.959999999999999,21.82,4.84,7.62,0.2036,66,16,82,0.8048780487804879
2013,MIL,True,1.64,57.04,16.4,27.160000000000004,1.9,5.12,0.1504,38,44,82,0.4634146341463415
2013,MIN,True,1.8199999999999998,57.739999999999995,15.440000000000001,29.639999999999997,2.2,5.14,0.16419999999999998,31,51,82,0.3780487804878049
2013,NOH,True,0.8799999999999999,54.92,13.680000000000001,21.360000000000003,0.74,3.4,0.12940000000000002,27,55,82,0.32926829268292684
2013,NYK,True,1.7600000000000002,59.64,16.04,22.7,2.7399999999999998,5.519999999999999,0.1622,54,28,82,0.6585365853658537
2013,OKC,True,2.56,58.519999999999996,14.280000000000001,22.36,2.8600000000000003,6.74,0.1638,60,22,82,0.7317073170731707
2013,ORL,True,1.02,55.720000000000006,14.180000000000001,27.68,0.62,4.08,0.1226,20,62,82,0.24390243902439024
2013,PHI,True,1.2400000000000002,52.800000000000004,14.26,23.060000000000002,1.1,3.9200000000000004,0.1276,34,48,82,0.4146341463414634
2013,PHO,True,1.2199999999999998,56.699999999999996,15.3,17.2,0.6,4.5600000000000005,0.1308,25,57,82,0.3048780487804878
2013,POR,True,1.2,54.279999999999994,11.820000000000002,16.5,0.5,3.8,0.1146,33,49,82,0.4024390243902439
2013,SAC,True,1.06,55.599999999999994,14.779999999999998,21.52,0.76,3.78,0.1242,28,54,82,0.34146341463414637
2013,SAS,True,2.06,61.94,14.4,28.159999999999997,3.8600000000000003,5.5200000000000005,0.1952,58,24,82,0.7073170731707317
2013,TOR,True,1.6600000000000001,55.74,15.160000000000002,28.26,2.34,4.779999999999999,0.1356,34,48,82,0.4146341463414634
2013,UTA,True,2.0,56.52,16.16,22.76,3.08,5.659999999999999,0.1634,43,39,82,0.524390243902439
2013,WAS,True,0.76,55.02,14.36,28.22,0.22000000000000003,2.54,0.0994,29,53,82,0.35365853658536583
2014,ATL,True,2.0200000000000005,58.10000000000001,15.339999999999998,22.720000000000002,1.7399999999999998,6.459999999999999,0.1378,38,44,82,0.4634146341463415
2014,BOS,True,1.1,56.66,14.280000000000001,25.52,1.02,3.9800000000000004,0.12940000000000002,25,57,82,0.3048780487804878
2014,BRK,True,3.2,57.11999999999999,17.2,25.9,3.34,7.74,0.16099999999999998,44,38,82,0.5365853658536586
2014,CHA,True,1.44,53.26,14.280000000000001,23.560000000000002,0.33999999999999997,4.6,0.10160000000000002,43,39,82,0.524390243902439
2014,CHI,True,2.3000000000000003,55.26,16.44,27.74,2.6,6.459999999999999,0.147,48,34,82,0.5853658536585366
2014,CLE,True,2.06,58.14,19.619999999999997,21.98,2.4400000000000004,6.08,0.14020000000000002,33,49,82,0.4024390243902439
2014,DAL,True,2.16,58.019999999999996,15.62,24.200000000000003,2.9,5.0600000000000005,0.1516,49,33,82,0.5975609756097561
2014,DEN,True,1.92,58.24,17.3,25.679999999999996,1.6800000000000002,6.68,0.15,36,46,82,0.43902439024390244
2014,DET,True,1.86,55.38000000000001,15.620000000000001,24.74,1.54,4.58,0.1252,29,53,82,0.35365853658536583
2014,GSW,True,2.7399999999999998,55.879999999999995,17.06,23.48,2.3400000000000003,6.6,0.12979999999999997,51,31,82,0.6219512195121951
2014,HOU,True,2.58,59.099999999999994,16.860000000000003,22.54,2.8,7.659999999999999,0.15760000000000002,54,28,82,0.6585365853658537
2014,IND,True,3.08,56.48,15.080000000000002,20.380000000000003,2.98,8.379999999999999,0.1626,56,26,82,0.6829268292682927
2014,LAC,True,3.12,60.96,14.38,26.860000000000003,3.2600000000000002,8.52,0.1806,57,25,82,0.6951219512195121
2014,LAL,True,1.78,57.599999999999994,13.420000000000002,28.559999999999995,1.5799999999999998,4.859999999999999,0.1318,27,55,82,0.32926829268292684
2014,MEM,True,2.7199999999999998,58.879999999999995,16.18,24.139999999999997,2.58,8.18,0.177,50,32,82,0.6097560975609756
2014,MIA,True,3.7,61.7,14.560000000000002,22.72,3.7600000000000002,9.7,0.2044,54,28,82,0.6585365853658537
2014,MIL,True,1.22,54.18000000000001,16.9,20.14,0.26,4.96,0.1262,15,67,82,0.18292682926829268
2014,MIN,True,1.18,55.28000000000001,15.34,26.559999999999995,0.6799999999999999,4.82,0.1204,40,42,82,0.4878048780487805
2014,NOP,True,1.8800000000000001,56.06,15.34,23.380000000000003,1.34,4.68,0.11679999999999999,34,48,82,0.4146341463414634
2014,NYK,True,2.12,60.92000000000001,15.02,22.7,1.6,6.859999999999999,0.16660000000000003,37,45,82,0.45121951219512196
2014,OKC,True,3.8800000000000003,62.37999999999999,13.440000000000001,24.5,3.7,10.379999999999999,0.19419999999999998,59,23,82,0.7195121951219512
2014,ORL,True,0.36000000000000004,53.82,15.34,20.22,-1.3,2.8,0.0834,23,59,82,0.2804878048780488
2014,PHI,True,0.68,57.31999999999999,20.96,22.04,0.11999999999999997,3.6399999999999997,0.126,19,63,82,0.23170731707317074
2014,PHO,True,1.2000000000000002,55.579999999999984,15.98,21.96,0.7799999999999999,3.6,0.11440000000000002,48,34,82,0.5853658536585366
2014,POR,True,2.2199999999999998,57.2,14.12,25.44,1.56,5.859999999999999,0.1156,54,28,82,0.6585365853658537
2014,SAC,True,1.1,58.68,17.84,23.1,0.33999999999999997,4.74,0.133,28,54,82,0.34146341463414637
2014,SAS,True,2.8,60.525,16.8,28.200000000000003,5.92,7.580000000000001,0.19,62,20,82,0.7560975609756098
2014,TOR,True,1.4400000000000002,67.5,15.060000000000002,27.5,1.14,5.2,0.1446,48,34,82,0.5853658536585366
2014,UTA,True,0.74,60.57999999999999,17.32,23.619999999999997,0.66,3.1000000000000005,0.1432,25,57,82,0.3048780487804878
2014,WAS,True,1.7,55.36,13.64,27.48,1.8,4.720000000000001,0.1268,44,38,82,0.5365853658536586
2015,ATL,True,1.78,58.71999999999999,14.26,23.46,1.58,5.44,0.1256,60,22,82,0.7317073170731707
2015,BOS,True,1.28,59.55999999999999,14.9,32.7,1.14,5.0200000000000005,0.14079999999999998,40,42,82,0.4878048780487805
2015,BRK,True,1.2399999999999998,59.760000000000005,14.220000000000002,23.060000000000002,1.2,4.24,0.1634,38,44,82,0.4634146341463415
2015,CHI,True,2.2199999999999998,53.099999999999994,14.679999999999998,22.4,1.5999999999999999,6.859999999999999,0.1288,50,32,82,0.6097560975609756
2015,CHO,True,1.7799999999999998,58.81999999999999,14.920000000000002,28.18,1.7600000000000002,5.42,0.135,33,49,82,0.4024390243902439
2015,CLE,True,4.36,62.17999999999999,17.619999999999997,25.72,5.14,9.6,0.18560000000000001,53,29,82,0.6463414634146342
2015,DAL,True,2.2,62.75999999999999,15.5,34.92,2.1,6.6800000000000015,0.1648,50,32,82,0.6097560975609756
2015,DEN,True,1.92,56.99999999999999,14.64,25.840000000000003,1.44,5.9799999999999995,0.131,30,52,82,0.36585365853658536
2015,DET,True,1.6199999999999999,59.12,14.860000000000003,22.74,0.72,6.32,0.13499999999999998,32,50,82,0.3902439024390244
2015,GSW,True,2.9999999999999996,58.21999999999999,16.0,21.52,3.1800000000000006,8.000000000000002,0.163,67,15,82,0.8170731707317073
2015,HOU,True,2.8,62.53999999999999,13.559999999999999,19.62,2.5,8.26,0.1684,56,26,82,0.6829268292682927
2015,IND,True,2.44,57.26,13.540000000000001,18.560000000000002,3.2,7.080000000000001,0.16100000000000003,38,44,82,0.4634146341463415
2015,LAC,True,3.3199999999999994,59.58,15.079999999999998,29.079999999999995,3.78,8.86,0.19060000000000002,56,26,82,0.6829268292682927
2015,LAL,True,0.5800000000000001,56.34,15.160000000000002,20.82,-0.62,3.46,0.1076,21,61,82,0.25609756097560976
2015,MEM,True,2.0,55.099999999999994,14.539999999999997,23.939999999999998,2.0,5.64,0.13820000000000002,55,27,82,0.6707317073170732
2015,MIA,True,2.3,61.15999999999999,15.9,23.54,2.16,7.26,0.1648,37,45,82,0.45121951219512196
2015,MIL,True,0.6199999999999999,53.82,15.419999999999998,28.96,-0.54,3.04,0.085,41,41,82,0.5
2015,MIN,True,1.4000000000000001,60.52000000000001,17.779999999999998,24.32,0.5999999999999999,5.16,0.1382,16,66,82,0.1951219512195122
2015,NOP,True,1.48,58.33999999999999,15.779999999999998,29.24,1.72,4.26,0.1406,45,37,82,0.5487804878048781
2015,NYK,True,2.02,61.17999999999999,17.4,19.86,1.7400000000000002,5.88,0.1496,17,65,82,0.2073170731707317
2015,OKC,True,3.56,59.65999999999999,14.840000000000003,29.060000000000002,4.159999999999999,9.06,0.188,45,37,82,0.5487804878048781
2015,ORL,True,0.9,54.16000000000001,16.2,16.38,-0.12000000000000002,3.8200000000000003,0.1058,25,57,82,0.3048780487804878
2015,PHI,True,0.36,55.48,13.780000000000001,21.04,-0.5599999999999999,1.6600000000000001,0.099,18,64,82,0.21951219512195122
2015,PHO,True,2.5799999999999996,61.339999999999996,16.12,27.080000000000002,4.659999999999999,7.32,0.17840000000000003,39,43,82,0.47560975609756095
2015,POR,True,3.08,58.48,16.840000000000003,19.939999999999998,2.4,8.540000000000001,0.14940000000000003,51,31,82,0.6219512195121951
2015,SAC,True,1.78,59.8,16.54,22.54,1.86,4.7,0.1266,29,53,82,0.35365853658536583
2015,SAS,True,2.66,60.260000000000005,15.780000000000001,22.04,3.9200000000000004,6.5200000000000005,0.1742,55,27,82,0.6707317073170732
2015,TOR,True,2.36,57.68,15.62,24.84,2.7199999999999998,7.539999999999999,0.1568,49,33,82,0.5975609756097561
2015,UTA,True,1.02,56.279999999999994,16.46,21.32,0.3,3.8,0.1136,38,44,82,0.4634146341463415
2015,WAS,True,1.86,58.599999999999994,16.119999999999997,29.3,1.3599999999999999,6.06,0.1466,46,36,82,0.5609756097560976
2016,ATL,True,2.76,60.78,14.36,27.02,3.1,7.24,0.1758,48,34,82,0.5853658536585366
2016,BOS,True,1.1400000000000001,57.95999999999999,14.080000000000002,19.56,1.28,4.64,0.1526,48,34,82,0.5853658536585366
2016,BRK,True,0.9,53.839999999999996,12.88,21.2,-0.12000000000000002,3.6400000000000006,0.08960000000000001,21,61,82,0.25609756097560976
2016,CHI,True,2.54,56.24,13.98,21.34,2.4999999999999996,7.540000000000001,0.16660000000000003,42,40,82,0.5121951219512195
2016,CHO,True,1.6799999999999997,55.400000000000006,13.74,24.5,1.52,4.7,0.1258,48,34,82,0.5853658536585366
2016,CLE,True,3.04,58.81999999999999,14.920000000000002,27.82,3.3400000000000007,8.040000000000001,0.17120000000000002,57,25,82,0.6951219512195121
2016,DAL,True,1.92,60.3,14.520000000000001,24.339999999999996,2.5200000000000005,5.46,0.17099999999999999,42,40,82,0.5121951219512195
2016,DEN,True,0.72,53.74,15.62,22.279999999999998,0.11999999999999997,3.08,0.0974,33,49,82,0.4024390243902439
2016,DET,True,1.28,58.739999999999995,14.959999999999999,27.140000000000004,1.16,4.88,0.1474,44,38,82,0.5365853658536586
2016,GSW,True,3.7399999999999998,59.24,16.02,21.840000000000003,4.22,8.98,0.19180000000000003,73,9,82,0.8902439024390244
2016,HOU,True,3.0,57.99999999999999,15.940000000000001,25.279999999999998,3.04,7.660000000000001,0.1602,41,41,82,0.5
2016,IND,True,1.7600000000000002,54.339999999999996,15.7,25.4,1.8199999999999998,4.720000000000001,0.1518,45,37,82,0.5487804878048781
2016,LAC,True,3.6,61.13999999999999,17.36,27.440000000000005,3.5400000000000005,10.02,0.191,53,29,82,0.6463414634146342
2016,LAL,True,1.0399999999999998,55.34,12.780000000000001,17.36,0.38000000000000006,4.14,0.1202,17,65,82,0.2073170731707317
2016,MEM,True,2.38,61.620000000000005,15.84,25.2,3.3600000000000003,6.659999999999999,0.1806,42,40,82,0.5121951219512195
2016,MIA,True,1.5399999999999998,60.419999999999995,17.740000000000002,22.96,1.8199999999999998,4.4799999999999995,0.15860000000000002,48,34,82,0.5853658536585366
2016,MIL,True,1.38,58.24,14.040000000000001,26.160000000000004,1.3399999999999999,5.220000000000001,0.1418,33,49,82,0.4024390243902439
2016,MIN,True,0.6,57.99999999999999,15.080000000000002,25.419999999999998,0.11999999999999997,2.5,0.1078,29,53,82,0.35365853658536583
2016,NOP,True,2.34,58.879999999999995,16.3,32.0,2.5599999999999996,6.1,0.1554,30,52,82,0.36585365853658536
2016,NYK,True,0.64,54.64,14.6,18.2,-0.21999999999999997,2.7199999999999998,0.0946,32,50,82,0.3902439024390244
2016,OKC,True,2.4799999999999995,60.10000000000001,15.88,26.2,4.64,6.16,0.18280000000000002,55,27,82,0.6707317073170732
2016,ORL,True,1.4400000000000002,56.03999999999999,14.459999999999999,27.0,1.42,4.66,0.1298,35,47,82,0.4268292682926829
2016,PHI,True,0.56,55.61999999999999,11.4,26.440000000000005,-0.4,2.84,0.09280000000000001,10,72,82,0.12195121951219512
2016,PHO,True,2.0,59.76000000000001,16.819999999999997,26.76,1.5799999999999998,6.24,0.14800000000000002,23,59,82,0.2804878048780488
2016,POR,True,1.8,57.83999999999999,17.419999999999998,23.119999999999997,1.52,5.720000000000001,0.1484,44,38,82,0.5365853658536586
2016,SAC,True,1.7,65.27999999999999,18.96,23.240000000000002,5.1,4.42,0.1862,33,49,82,0.4024390243902439
2016,SAS,True,3.34,56.94000000000001,14.16,26.560000000000002,4.04,7.779999999999999,0.1726,67,15,82,0.8170731707317073
2016,TOR,True,2.06,59.78,19.46,18.3,2.2,6.58,0.1582,56,26,82,0.6829268292682927
2016,UTA,True,2.2,58.599999999999994,14.84,21.46,2.2,6.460000000000001,0.1656,40,42,82,0.4878048780487805
2016,WAS,True,1.8799999999999997,58.08000000000001,16.64,22.26,1.6599999999999997,5.78,0.1308,41,41,82,0.5
2017,ATL,True,1.7399999999999998,58.21999999999999,15.719999999999999,20.22,1.18,5.88,0.1422,43,39,82,0.524390243902439
2017,BOS,True,2.68,57.099999999999994,13.139999999999997,18.720000000000002,2.68,7.42,0.15999999999999998,53,29,82,0.6463414634146342
2017,BRK,True,0.8400000000000001,57.720000000000006,14.52,20.68,0.22000000000000003,3.96,0.1156,20,62,82,0.24390243902439024
2017,CHI,True,2.1,57.360000000000014,15.34,29.26,1.8200000000000003,5.959999999999999,0.1452,41,41,82,0.5
2017,CHO,True,2.16,59.019999999999996,13.719999999999999,22.18,1.7400000000000002,6.56,0.1542,36,46,82,0.43902439024390244
2017,CLE,True,3.14,68.53999999999999,26.7,25.8,11.7,8.34,0.5798000000000001,51,31,82,0.6219512195121951
2017,DAL,True,1.4,69.82,25.639999999999997,20.86,9.379999999999999,4.9,0.5496000000000001,33,49,82,0.4024390243902439
2017,DEN,True,1.8800000000000001,58.16000000000001,16.52,21.1,2.5199999999999996,5.779999999999999,0.1736,40,42,82,0.4878048780487805
2017,DET,True,1.6600000000000001,58.26,18.220000000000002,23.72,1.9,5.82,0.17720000000000002,37,45,82,0.45121951219512196
2017,GSW,True,5.36,62.6,19.259999999999998,25.1,6.4,11.5,0.23079999999999998,67,15,82,0.8170731707317073
2017,HOU,True,2.42,59.54999999999999,12.399999999999999,20.879999999999995,2.18,6.44,0.141,55,27,82,0.6707317073170732
2017,IND,True,2.08,64.48,14.26,25.96,2.66,5.4399999999999995,0.17160000000000003,42,40,82,0.5121951219512195
2017,LAC,True,2.8400000000000003,59.96,14.2,25.12,3.6,7.760000000000001,0.1844,51,31,82,0.6219512195121951
2017,LAL,True,0.8800000000000001,56.82000000000001,17.24,22.880000000000003,-0.27999999999999997,4.2,0.11180000000000001,26,56,82,0.3170731707317073
2017,MEM,True,1.44,59.33999999999999,13.14,19.919999999999998,2.3600000000000003,4.04,0.1238,43,39,82,0.524390243902439
2017,MIA,True,1.2399999999999998,58.11999999999999,15.4,16.68,0.86,4.720000000000001,0.14179999999999998,41,41,82,0.5
2017,MIL,True,1.8199999999999998,60.62,14.680000000000001,18.92,2.3200000000000003,5.659999999999999,0.1418,42,40,82,0.5121951219512195
2017,MIN,True,1.6800000000000002,59.959999999999994,16.7,27.360000000000003,1.4599999999999997,5.6,0.146,31,51,82,0.3780487804878049
2017,NOP,True,1.9599999999999997,56.279999999999994,16.54,29.079999999999995,2.2199999999999998,4.64,0.11600000000000002,34,48,82,0.4146341463414634
2017,NYK,True,1.2799999999999998,53.800000000000004,14.8,23.98,1.08,3.2600000000000002,0.0954,31,51,82,0.3780487804878049
2017,OKC,True,2.52,58.82000000000001,15.559999999999999,24.62,2.34,7.779999999999999,0.174,47,35,82,0.573170731707317
2017,ORL,True,1.26,61.34,16.18,19.259999999999998,0.8799999999999999,5.540000000000001,0.14420000000000002,29,53,82,0.35365853658536583
2017,PHI,True,0.6199999999999999,56.88000000000001,12.459999999999999,17.26,-0.22000000000000003,2.56,0.1032,28,54,82,0.34146341463414637
2017,PHO,True,0.78,57.55999999999999,18.0,21.220000000000002,0.37999999999999995,3.3199999999999994,0.11599999999999999,24,58,82,0.2926829268292683
2017,POR,True,2.26,57.46,16.04,23.68,1.8399999999999999,6.460000000000001,0.1398,41,41,82,0.5
2017,SAC,True,1.4,56.98000000000001,13.919999999999998,23.24,1.1199999999999999,4.42,0.1156,32,50,82,0.3902439024390244
2017,SAS,True,3.28,60.94,15.719999999999999,22.560000000000002,4.279999999999999,8.299999999999999,0.19820000000000002,61,21,82,0.7439024390243902
2017,TOR,True,2.5200000000000005,58.620000000000005,14.6,21.6,2.3,7.739999999999999,0.1708,51,31,82,0.6219512195121951
2017,UTA,True,2.26,57.440000000000005,14.52,20.520000000000003,1.98,6.92,0.15660000000000002,51,31,82,0.6219512195121951
2017,WAS,True,1.92,57.52,13.959999999999999,26.0,1.28,5.5,0.1256,49,33,82,0.5975609756097561
2018,ATL,True,0.9199999999999999,59.80000000000001,13.24,19.96,0.34,3.62,0.123,24,58,82,0.2926829268292683
2018,BOS,True,2.6399999999999997,57.400000000000006,12.7,24.839999999999996,2.5,7.019999999999999,0.15540000000000004,55,27,82,0.6707317073170732
2018,BRK,True,0.7,58.43999999999999,13.76,22.98,-0.06000000000000005,3.3800000000000003,0.10200000000000001,28,54,82,0.34146341463414637
2018,CHI,True,0.72,58.739999999999995,15.84,18.479999999999997,-0.019999999999999997,3.4,0.1196,27,55,82,0.32926829268292684
2018,CHO,True,2.02,60.18,16.639999999999997,20.36,1.4,6.56,0.1444,36,46,82,0.43902439024390244
2018,CLE,True,3.72,62.92,15.219999999999999,28.82,4.54,9.16,0.18980000000000002,50,32,82,0.6097560975609756
2018,DAL,True,0.86,60.3,15.559999999999999,25.96,1.58,3.5599999999999996,0.1618,24,58,82,0.2926829268292683
2018,DEN,True,2.24,60.28,15.959999999999999,21.979999999999997,2.64,5.959999999999999,0.1598,46,36,82,0.5609756097560976
2018,DET,True,1.94,58.919999999999995,19.18,27.2,2.62,5.86,0.1776,39,43,82,0.47560975609756095
2018,GSW,True,4.02,63.1,15.879999999999999,25.34,5.200000000000001,9.36,0.21539999999999998,58,24,82,0.7073170731707317
2018,HOU,True,3.5199999999999996,68.96,14.76,32.879999999999995,6.02,8.540000000000001,0.25120000000000003,65,17,82,0.7926829268292683
2018,IND,True,1.08,57.06,13.680000000000001,20.7,0.040000000000000015,4.779999999999999,0.11199999999999999,48,34,82,0.5853658536585366
2018,LAC,True,2.8000000000000003,63.44,19.640000000000004,19.839999999999996,4.18,7.68,0.2064,42,40,82,0.5121951219512195
2018,LAL,True,2.2399999999999998,60.20000000000001,15.540000000000001,22.240000000000002,2.08,5.819999999999999,0.1336,35,47,82,0.4268292682926829
2018,MEM,True,2.38,59.68,14.98,27.5,3.0799999999999996,6.0600000000000005,0.1608,22,60,82,0.2682926829268293
2018,MIA,True,2.3,58.52,15.16,22.52,2.16,6.4,0.13999999999999999,44,38,82,0.5365853658536586
2018,MIL,True,2.7,59.28,16.259999999999998,27.26,3.3600000000000003,6.279999999999999,0.1524,44,38,82,0.5365853658536586
2018,MIN,True,3.28,59.160000000000004,15.339999999999998,26.540000000000003,2.86,8.9,0.16119999999999998,47,35,82,0.573170731707317
2018,NOP,True,2.68,57.699999999999996,17.4,32.04,3.28,5.540000000000001,0.1336,48,34,82,0.5853658536585366
2018,NYK,True,1.2,61.760000000000005,18.080000000000002,20.86,0.8200000000000001,4.64,0.13399999999999998,29,53,82,0.35365853658536583
2018,OKC,True,3.2600000000000002,59.519999999999996,14.24,23.94,4.76,7.12,0.178,48,34,82,0.5853658536585366
2018,ORL,True,1.2200000000000002,56.03999999999999,15.38,21.64,0.6,3.84,0.1066,25,57,82,0.3048780487804878
2018,PHI,True,1.1600000000000001,63.5,15.0,29.0,3.2600000000000002,4.119999999999999,0.184,52,30,82,0.6341463414634146
2018,PHO,True,1.6,61.45,27.240000000000002,26.18,1.48,4.7,0.1442,21,61,82,0.25609756097560976
2018,POR,True,1.8,59.179999999999986,16.0,21.479999999999997,1.06,5.18,0.1202,49,33,82,0.5975609756097561
2018,SAC,True,1.02,57.33999999999999,16.32,15.459999999999999,0.86,3.72,0.11579999999999999,27,55,82,0.32926829268292684
2018,SAS,True,2.84,58.68,13.219999999999999,22.880000000000003,3.7400000000000007,7.140000000000001,0.1754,47,35,82,0.573170731707317
2018,TOR,True,2.28,61.74000000000001,14.939999999999998,22.84,2.82,6.960000000000001,0.1708,59,23,82,0.7195121951219512
2018,UTA,True,2.1599999999999997,59.58,14.2,24.879999999999995,1.6400000000000001,7.18,0.1476,48,34,82,0.5853658536585366
2018,WAS,True,2.5799999999999996,60.480000000000004,14.339999999999998,27.079999999999995,1.8199999999999998,7.519999999999999,0.14479999999999998,43,39,82,0.524390243902439
2019,ATL,True,0.8400000000000001,60.980000000000004,16.88,24.240000000000002,0.6199999999999999,3.7,0.1442,29,53,82,0.35365853658536583
2019,BOS,True,2.62,59.34,16.28,23.2,3.72,6.779999999999999,0.1794,49,33,82,0.5975609756097561
2019,BRK,True,1.1400000000000001,59.75999999999999,16.759999999999998,25.72,0.33999999999999997,4.62,0.1316,42,40,82,0.5121951219512195
2019,CHI,True,1.2,58.099999999999994,13.460000000000003,26.9,0.6,3.7,0.11120000000000001,22,60,82,0.2682926829268293
2019,CHO,True,1.9,58.620000000000005,13.560000000000002,25.639999999999997,1.3599999999999999,5.12,0.1256,39,43,82,0.47560975609756095
2019,CLE,True,1.1400000000000001,64.68,16.58,23.86,1.6,3.6799999999999997,0.1648,19,63,82,0.23170731707317074
2019,DAL,True,1.5999999999999999,61.980000000000004,16.7,28.02,1.8,5.699999999999999,0.16360000000000002,33,49,82,0.4024390243902439
2019,DEN,True,2.3,62.949999999999996,14.319999999999999,26.9,3.900000000000001,6.359999999999999,0.1784,54,28,82,0.6585365853658537
2019,DET,True,1.6800000000000002,60.35999999999999,16.779999999999998,23.880000000000003,1.56,5.34,0.1396,41,41,82,0.5
2019,GSW,True,3.2399999999999998,65.9,15.8,24.939999999999998,5.0600000000000005,7.040000000000001,0.189,57,25,82,0.6951219512195121
2019,HOU,True,3.3,61.53999999999999,16.08,28.140000000000004,4.220000000000001,8.88,0.2182,53,29,82,0.6463414634146342
2019,IND,True,2.64,68.34,18.9,22.34,4.6,6.3,0.2184,48,34,82,0.5853658536585366
2019,LAC,True,1.5,61.03999999999999,18.94,17.880000000000003,2.4,4.8999999999999995,0.17319999999999997,48,34,82,0.5853658536585366
2019,LAL,True,2.5799999999999996,63.80000000000001,15.559999999999999,30.440000000000005,3.2399999999999998,6.180000000000001,0.165,37,45,82,0.45121951219512196
2019,MEM,True,1.9400000000000002,61.5,18.199999999999996,24.12,3.6,5.039999999999999,0.1666,33,49,82,0.4024390243902439
2019,MIA,True,1.6800000000000002,59.239999999999995,15.559999999999999,21.939999999999998,1.52,5.3,0.14800000000000002,39,43,82,0.47560975609756095
2019,MIL,True,2.7399999999999998,59.85999999999999,16.1,27.020000000000003,2.7600000000000002,7.08,0.1464,60,22,82,0.7317073170731707
2019,MIN,True,3.0,61.82,13.86,22.46,2.9200000000000004,8.559999999999999,0.1674,36,46,82,0.43902439024390244
2019,NOP,True,2.3,60.94,16.46,25.720000000000006,2.1,6.959999999999999,0.1568,33,49,82,0.4024390243902439
2019,NYK,True,1.3199999999999998,60.0,18.74,25.1,1.7,5.220000000000001,0.1626,17,65,82,0.2073170731707317
2019,OKC,True,2.6799999999999997,58.80000000000001,14.579999999999998,28.160000000000004,2.22,7.4799999999999995,0.1582,49,33,82,0.5975609756097561
2019,ORL,True,0.9799999999999999,57.24,13.74,21.72,0.26000000000000006,3.44,0.1086,42,40,82,0.5121951219512195
2019,PHI,True,3.1000000000000005,61.13999999999999,18.919999999999998,26.860000000000003,4.28,7.5,0.20299999999999999,51,31,82,0.6219512195121951
2019,PHO,True,1.08,59.699999999999996,14.9,19.859999999999996,0.66,4.279999999999999,0.1348,19,63,82,0.23170731707317074
2019,POR,True,2.7199999999999998,65.02000000000001,17.3,17.4,2.9400000000000004,7.220000000000001,0.187,53,29,82,0.6463414634146342
2019,SAC,True,0.96,56.64,14.76,18.56,0.2,3.5,0.1024,39,43,82,0.47560975609756095
2019,SAS,True,2.2600000000000002,60.47999999999999,14.319999999999999,17.18,2.8,7.24,0.1766,48,34,82,0.5853658536585366
2019,TOR,True,2.54,60.96,25.759999999999998,24.6,4.92,6.459999999999999,0.189,58,24,82,0.7073170731707317
2019,UTA,True,2.2,80.5,16.919999999999998,24.68,50.739999999999995,6.840000000000001,0.6896000000000001,50,32,82,0.6097560975609756
